ue_cd,대학명,군,모집단위
112241017,숙명여대,가,가족자원경영학과
112241018,숙명여대,가,경영학부
112241019,숙명여대,가,경제학부
112241020,숙명여대,가,교육학부
112241021,숙명여대,가,글로벌서비스학부-글로벌협력
112241022,숙명여대,가,글로벌서비스학부-앙트러프러너십
112241023,숙명여대,가,독일언어문화학과
112241024,숙명여대,가,문헌정보학과
112241025,숙명여대,가,문화관광학부-르꼬르동블루외식경영전공
112241026,숙명여대,가,문화관광학부-문화관광학전공
112241027,숙명여대,가,미디어학부
112241028,숙명여대,가,법학부
112241029,숙명여대,가,사회심리학과
112241030,숙명여대,가,소비자경제학과
112241031,숙명여대,가,아동복지학부
112241032,숙명여대,가,역사문화학과
112241033,숙명여대,가,영어영문학부-영어영문학
112241034,숙명여대,가,영어영문학부-테슬(TESL)
112241036,숙명여대,가,일본학과
112241037,숙명여대,가,정치외교학과
112241038,숙명여대,가,중어중문학부
112241040,숙명여대,가,프랑스언어문화학과
112241041,숙명여대,가,한국어문학부
112241042,숙명여대,가,행정학과
112241043,숙명여대,가,홍보광고학과
112242043,숙명여대,나,약학부
112242044,숙명여대,가,ICT융합공학부-IT공학전공
112242045,숙명여대,가,소프트웨어학부-소프트웨어융합(자연)
112242046,숙명여대,가,ICT융합공학부-응용물리전공
112242047,숙명여대,가,ICT융합공학부-전자공학전공
112242048,숙명여대,가,소프트웨어학부-컴퓨터과학(자연)
112242049,숙명여대,가,기계시스템학부
112242050,숙명여대,가,기초공학부
112242051,숙명여대,가,생명시스템학부
112242052,숙명여대,가,수학과
112242053,숙명여대,가,식품영양학과
112242054,숙명여대,가,의류학과(자연)
112242055,숙명여대,가,통계학과(자연)
112242056,숙명여대,가,화공생명공학부
112242057,숙명여대,가,화학과
112251033,숭실대,가,경영학부
112251034,숭실대,가,국어국문학과
112251035,숭실대,가,국제법무학과
112251036,숭실대,가,글로벌통상학과
112251037,숭실대,가,금융학부
112251039,숭실대,가,법학과
112251040,숭실대,가,불어불문학과
112251041,숭실대,가,사학과
112251042,숭실대,가,언론홍보학과
112251043,숭실대,가,일어일문학과
112251044,숭실대,가,정보사회학과
112251045,숭실대,가,정치외교학과
112251046,숭실대,가,중어중문학과
112251047,숭실대,가,철학과
112251048,숭실대,가,행정학부
112251049,숭실대,가,회계학과
112251053,숭실대,가,경제학과
112251054,숭실대,나,독어독문학과
112251055,숭실대,나,영어영문학과
112251059,숭실대,가,벤처중소기업학과
112251060,숭실대,다,사회복지학부
112251062,숭실대,가,평생교육학과
112252050,숭실대,가,건축학부-건축학건축공학
112252051,숭실대,가,건축학부-실내건축
112252052,숭실대,가,소프트웨어학부
112252057,숭실대,나,전자정보공학부-IT융합
112252063,숭실대,다,글로벌미디어학부
112252064,숭실대,다,기계공학부
112252065,숭실대,다,물리학과
112252066,숭실대,가,산업정보시스템공학과
112252067,숭실대,다,수학과
112252068,숭실대,다,AI융합학부
112252069,숭실대,다,유기신소재파이버공학과
112252070,숭실대,다,융합특성화자유전공학부
112252071,숭실대,다,의생명시스템학부
112252072,숭실대,다,전기공학부
112252073,숭실대,다,전자정보공학부-전자공학
112252074,숭실대,다,정보통계보험수리학과
112252075,숭실대,다,컴퓨터학부
112252076,숭실대,다,화학공학과
112252077,숭실대,다,화학과
112261008,연세대,가,간호학과(인문)
112261009,연세대,가,경영학과
112261010,연세대,가,경제학부
112261011,연세대,가,교육학부
112261012,연세대,가,국어국문학과
112261013,연세대,가,노어노문학과
112261014,연세대,가,독어독문학과
112261015,연세대,가,문헌정보학과
112261016,연세대,가,문화인류학과
112261017,연세대,가,불어불문학과
112261018,연세대,가,사학과
112261019,연세대,가,사회복지학과
112261020,연세대,가,사회학과
112261021,연세대,가,생활디자인학과
112261022,연세대,가,식품영양학과(인문)
112261023,연세대,가,신학과
112261024,연세대,가,실내건축학과(인문)
112261025,연세대,가,심리학과
112261026,연세대,가,아동가족학과
112261027,연세대,가,언더우드학부(인문사회)(국제)
112261028,연세대,가,언론홍보영상학부
112261029,연세대,가,영어영문학과
112261030,연세대,가,융합인문사회과학부(HASS)(국제)(송도)
112261031,연세대,가,응용통계학과
112261032,연세대,가,의류환경학과(인문)
112261033,연세대,가,정치외교학과
112261034,연세대,가,중어중문학과
112261035,연세대,가,철학과
112261036,연세대,가,행정학과
112262034,연세대,가,인공지능학과
112262035,연세대,가,약학과
112262036,연세대,가,시스템반도체공학과
112262037,연세대,가,간호학과(자연)
112262038,연세대,가,건축공학과
112262039,연세대,가,기계공학부
112262040,연세대,가,대기과학과
112262041,연세대,가,도시공학과
112262042,연세대,가,물리학과
112262043,연세대,가,사회환경시스템공학부
112262044,연세대,가,산업공학과
112262045,연세대,가,생명공학과
112262046,연세대,가,생화학과
112262048,연세대,가,수학과
112262049,연세대,가,시스템생물학과
112262050,연세대,가,식품영양학과(자연)
112262051,연세대,가,신소재공학부
112262052,연세대,가,실내건축학과(자연)
112262053,연세대,가,융합과학공학부(ISE)(국제)(송도)
112262054,연세대,가,의류환경학과(자연)
112262055,연세대,가,의예과
112262056,연세대,가,전기전자공학부
112262057,연세대,가,지구시스템과학과
112262058,연세대,가,천문우주학과
112262059,연세대,가,치의예과
112262060,연세대,가,컴퓨터과학과
112262061,연세대,가,화공생명공학부
112262062,연세대,가,화학과
112262063,연세대,가,글로벌융합공학부(송도)
112271001,이화여대,나,유아교육과
112271002,이화여대,나,초등교육과
112271003,이화여대,나,교육공학과
112271004,이화여대,나,특수교육과
112271005,이화여대,나,영어교육과
112271007,이화여대,나,국어교육과
112271010,이화여대,나,뇌인지과학부(인문)
112271011,이화여대,나,사회과교육과
112271012,이화여대,나,AI융합학부-인공지능(인문)
112271013,이화여대,나,의예과(인문)
112271086,이화여대,나,통합선발(인문)
112271087,이화여대,나,교육학과
112272001,이화여대,나,AI융합학부-인공지능(자연)
112272002,이화여대,나,뇌인지과학부(자연)
112272003,이화여대,나,약학부-약학전공
112272025,이화여대,나,의예과(자연)
112272087,이화여대,나,통합선발(자연)
112272088,이화여대,나,과학교육과
112272089,이화여대,나,수학교육과
112274001,이화여대,나,간호학부(인문자연)
112274002,이화여대,나,약학부-미래산업약학전공(인문자연)
112281007,장로회신대,나,기독교교육과
112281008,장로회신대,나,신학과
112291069,중앙대,다,경영학부-경영학
112291070,중앙대,가,미디어커뮤니케이션학부
112291071,중앙대,가,공공인재학부
112291072,중앙대,가,경영학부-글로벌금융
112291073,중앙대,다,간호학과(인문)
112291080,중앙대,나,영어교육과
112291099,중앙대,나,인문대학(전공개방)
112291100,중앙대,나,사회과학대학(전공개방)
112291101,중앙대,나,경영경제대학(전공개방)
112292039,중앙대,가,화학신소재공학부
112292040,중앙대,가,약학부
112292041,중앙대,가,기계공학부
112292042,중앙대,가,AI학과
112292043,중앙대,가,첨단소재공학과(안성)
112292044,중앙대,가,생명공학대학(전공개방)(안성)
112292048,중앙대,나,의학부
112292070,중앙대,나,공과대학(전공개방)
112292071,중앙대,가,산업보안학과(자연)
112292072,중앙대,다,소프트웨어학부
112292083,중앙대,다,간호학과(자연)
112292087,중앙대,다,창의ICT공과대학(전공개방)
112292101,중앙대,나,자연과학대학(전공개방)
112292102,중앙대,나,예술공학부(안성)
112293026,중앙대,나,공연영상창작학부-영화
112293027,중앙대,가,디자인학부-공예(안성)
112293029,중앙대,가,디자인학부-산업디자인(안성)
112293031,중앙대,가,디자인학부-시각디자인(안성)
112293033,중앙대,가,디자인학부-실내환경디자인(안성)
112293035,중앙대,가,디자인학부-패션(안성)
112293042,중앙대,나,체육교육과
112293051,중앙대,나,공연영상창작학부-사진(안성)
112301008,총신대,가,기독교교육과
112301009,총신대,가,사회복지학과
112301010,총신대,가,신학과
112301011,총신대,가,아동학과
112301012,총신대,가,역사교육과
112301013,총신대,가,영어교육과
112301014,총신대,가,유아교육과
112301015,총신대,가,중독재활상담학과
112311024,추계예대,나,영상문화학부-영상비즈니스
112321001,한국성서대,다,사회복지학과
112321002,한국성서대,다,성서학과
112321004,한국성서대,다,영유아보육학과
